,id,level,name,schoolYear,creationDate,nbChild,secteur_public_prive_libe,appellation_officielle,code_postal_uai,code_commune,libelle_commune,localite_acheminement_uai,libelle_departement,libelle_region,geometry_type,coordinatesLat,coordinatesLong,lastModificationDate,coordinates,nbArchivedChildren,cacheMap
113,5f68e017fb6eb600010f69c6,CE1,Mme LEBRETON,2020-2021,2020-09-21 19:17,2.0,Public,Ecole primaire Fleming,27370,27616,La Saussaye,LA SAUSSAYE,Eure,Normandie,Point,49.25930253,0.97761053,2021-02-15 14:07,"49.25930253478205,0.97761053487542",0.0,🔵 eyJpIjoiNDkuMjU5MzAyNTM0NzgyMDUsMC45Nzc2MTA1MzQ4NzU0MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ5LjI1OTMwMywibG5nIjowLjk3NzYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
114,5f690d01046ca50001ad388b,4ème,4ème 1,2020-2021,2020-09-21 22:28,1.0,Privé,Collège privé Sacré-Coeur,76600,76351,Le Havre,LE HAVRE,Seine-Maritime,Normandie,Point,49.50027615,0.13442286,2021-02-15 14:07,"49.500276147567305,0.13442285824754543",0.0,🔵 eyJpIjoiNDkuNTAwMjc2MTQ3NTY3MzA1LDAuMTM0NDIyODU4MjQ3NTQ1NDMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OS41MDAyNzYsImxuZyI6MC4xMzQ0MjMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
115,5f6997e3046ca50001ad3938,CE2,Mme Goehin,2020-2021,2020-09-22 08:21,1.0,Public,Ecole élémentaire Louise Weiss,78114,78356,Magny-les-Hameaux,MAGNY LES HAMEAUX,Yvelines,Ile-de-France,Point,48.71801574,2.0961729,2021-02-15 14:07,"48.71801574438741,2.096172902193435",0.0,🔵 eyJpIjoiNDguNzE4MDE1NzQ0Mzg3NDEsMi4wOTYxNzI5MDIxOTM0MzUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC43MTgwMTYsImxuZyI6Mi4wOTYxNzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
116,5f69fbdb046ca50001ad3a87,CE1,Mme Sarrailh,2020-2021,2020-09-22 15:27,0.0,Public,Ecole élémentaire Les Grands Bois,44800,44162,Saint-Herblain,ST HERBLAIN,Loire-Atlantique,Pays de la Loire,Point,47.23379994,-1.59097538,2021-02-15 14:07,"47.233799942625176,-1.5909753847446317",1.0,🔵 eyJpIjoiNDcuMjMzNzk5OTQyNjI1MTc2LC0xLjU5MDk3NTM4NDc0NDYzMTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Ny4yMzM4LCJsbmciOi0xLjU5MDk3NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
117,5f6a0a44046ca50001ad3afe,CE1,ce1 ce2 Mme Sarrailh,2020-2021,2020-09-22 16:29,2.0,Public,Ecole élémentaire Les Grands Bois,44800,44162,Saint-Herblain,ST HERBLAIN,Loire-Atlantique,Pays de la Loire,Point,47.23379994,-1.59097538,2021-02-15 14:07,"47.233799942625176,-1.5909753847446317",0.0,🔵 eyJpIjoiNDcuMjMzNzk5OTQyNjI1MTc2LC0xLjU5MDk3NTM4NDc0NDYzMTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Ny4yMzM4LCJsbmciOi0xLjU5MDk3NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
118,5f6d8af3046ca50001ad4002,3ème,3°1,2020-2021,2020-09-25 08:15,1.0,Public,Collège La Craffe,54000,54395,Nancy,NANCY,Meurthe-et-Moselle,Grand Est,Point,48.69898251,6.17715079,2021-02-15 14:07,"48.69898251306008,6.177150793413517",0.0,🔵 eyJpIjoiNDguNjk4OTgyNTEzMDYwMDgsNi4xNzcxNTA3OTM0MTM1MTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC42OTg5ODMsImxuZyI6Ni4xNzcxNTEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
119,5f6e67b7fb6eb600010f72fa,CM2,Saint geraud,2020-2021,2020-09-25 23:57,1.0,Privé,Ecole primaire privée Saint-Géraud,12220,12148,Montbazens,MONTBAZENS,Aveyron,Occitanie,Point,44.47763073,2.22830312,2021-02-15 14:07,"44.47763073388174,2.228303122732254",0.0,🔵 eyJpIjoiNDQuNDc3NjMwNzMzODgxNzQsMi4yMjgzMDMxMjI3MzIyNTQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC40Nzc2MzEsImxuZyI6Mi4yMjgzMDMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
120,5f69f6e1fb6eb600010f6c23,CM2,cm a,2020-2021,2020-09-22 15:06,1.0,Public,Ecole Elémentaire AUGUSTE DELAUNE,93000,93008,Bobigny,BOBIGNY,Seine-Saint-Denis,Ile-de-France,Point,48.90767335,2.46373361,2021-02-15 14:07,"48.907673352151036,2.4637336090272695",0.0,🔵 eyJpIjoiNDguOTA3NjczMzUyMTUxMDM2LDIuNDYzNzMzNjA5MDI3MjY5NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjkwNzY3MywibG5nIjoyLjQ2MzczNCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
121,5f6a327bfb6eb600010f6d83,3ème,3ème a,2020-2021,2020-09-22 19:20,1.0,Public,Collège Jean Lartaut,16200,16167,Jarnac,JARNAC,Charente,Nouvelle-Aquitaine,Point,45.6834248,-0.17718443,2021-02-15 14:07,"45.68342480261363,-0.1771844258503963",0.0,🔵 eyJpIjoiNDUuNjgzNDI0ODAyNjEzNjMsLTAuMTc3MTg0NDI1ODUwMzk2MyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ1LjY4MzQyNSwibG5nIjotMC4xNzcxODQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
122,5f6e6846046ca50001ad4130,CE2,Sainte foy,2020-2021,2020-09-25 23:59,0.0,Privé,Ecole primaire privée Saint-Géraud,12220,12148,Montbazens,MONTBAZENS,Aveyron,Occitanie,Point,44.47763073,2.22830312,2021-02-15 14:07,"44.47763073388174,2.228303122732254",0.0,🔵 eyJpIjoiNDQuNDc3NjMwNzMzODgxNzQsMi4yMjgzMDMxMjI3MzIyNTQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC40Nzc2MzEsImxuZyI6Mi4yMjgzMDMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
123,5f6e6880046ca50001ad4139,CE2,Ulis,2020-2021,2020-09-26 00:00,1.0,Privé,Ecole primaire privée Sainte-Foy,12300,12089,Decazeville,DECAZEVILLE,Aveyron,Occitanie,Point,44.55999771,2.25396316,2021-02-15 14:07,"44.559997714108434,2.2539631600322227",0.0,🔵 eyJpIjoiNDQuNTU5OTk3NzE0MTA4NDM0LDIuMjUzOTYzMTYwMDMyMjIyNyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ0LjU1OTk5OCwibG5nIjoyLjI1Mzk2MywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
124,5f6ef013046ca50001ad41dd,CE1,CE1-CE2 / Mme FERLIN,2020-2021,2020-09-26 09:38,1.0,Public,Ecole primaire d'application Jean Moulin,69300,69034,Caluire-et-Cuire,CALUIRE ET CUIRE,Rhône,Auvergne-Rhône-Alpes,Point,45.80099243,4.84955591,2021-02-15 14:07,"45.800992431355105,4.8495559103232395",0.0,🔵 eyJpIjoiNDUuODAwOTkyNDMxMzU1MTA1LDQuODQ5NTU1OTEwMzIzMjM5NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ1LjgwMDk5MiwibG5nIjo0Ljg0OTU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
125,5f72e61f046ca50001ad459b,5ème,A,2020-2021,2020-09-29 09:45,0.0,Public,Collège Jean-Jacques Faurie,46800,46201,Montcuq-en-Quercy-Blanc,MONTCUQ EN QUERCY BLANC,Lot,Occitanie,Point,44.33918363,1.20920967,2021-02-15 14:07,"44.33918363001754,1.20920967387226",0.0,🔵 eyJpIjoiNDQuMzM5MTgzNjMwMDE3NTQsMS4yMDkyMDk2NzM4NzIyNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ0LjMzOTE4NCwibG5nIjoxLjIwOTIxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
126,5f72e67efb6eb600013ddb40,CP,Claude blanjou,2020-2021,2020-09-29 09:47,1.0,Public,Ecole primaire,46800,46201,Montcuq-en-Quercy-Blanc,MONTCUQ EN QUERCY BLANC,Lot,Occitanie,Point,44.33720428,1.2073114,2021-02-15 14:07,"44.337204284543894,1.2073114023325702",0.0,🔵 eyJpIjoiNDQuMzM3MjA0Mjg0NTQzODk0LDEuMjA3MzExNDAyMzMyNTcwMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ0LjMzNzIwNCwibG5nIjoxLjIwNzMxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
127,5f6f92fffb6eb600010f74c1,CE1,Mme Legendre,2020-2021,2020-09-26 21:14,1.0,Public,Ecole élémentaire d'application du Val,45160,45232,Olivet,OLIVET,Loiret,Centre-Val de Loire,Point,47.87426597,1.89890591,2021-02-15 14:07,"47.87426597164416,1.8989059103463792",0.0,🔵 eyJpIjoiNDcuODc0MjY1OTcxNjQ0MTYsMS44OTg5MDU5MTAzNDYzNzkyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuODc0MjY2LCJsbmciOjEuODk4OTA2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
128,5f731fdffb6eb600013ddbd3,CE1,ce1 bilingue corse,2020-2021,2020-09-29 13:51,0.0,Public,Ecole primaire Crocetta Lucciana,20290,2B148,Lucciana,LUCCIANA,Haute-Corse,Corse,Point,42.52708495,9.44896004,2021-02-15 14:07,"42.527084951745046,9.448960035834675",0.0,🔵 eyJpIjoiNDIuNTI3MDg0OTUxNzQ1MDQ2LDkuNDQ4OTYwMDM1ODM0Njc1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDIuNTI3MDg1LCJsbmciOjkuNDQ4OTYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
129,5f6f921cfb6eb600010f749a,6ème,6e3,2020-2021,2020-09-26 21:10,1.0,Public,Collège Clos de l'Orbellière,45161,45232,Olivet,OLIVET CEDEX,Loiret,Centre-Val de Loire,Point,47.87358206,1.89384853,2021-02-15 14:07,"47.873582063889764,1.8938485266488536",0.0,🔵 eyJpIjoiNDcuODczNTgyMDYzODg5NzY0LDEuODkzODQ4NTI2NjQ4ODUzNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ3Ljg3MzU4MiwibG5nIjoxLjg5Mzg0OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
130,5f6f5594046ca50001ad424b,Moyenne section,7,2020-2021,2020-09-26 16:52,1.0,Public,Ecole maternelle publique Jacques Decour,92000,92050,Nanterre,NANTERRE,Hauts-de-Seine,Ile-de-France,Point,48.8866513,2.22469235,2021-02-15 14:07,"48.88665130074708,2.224692354915806",0.0,🔵 eyJpIjoiNDguODg2NjUxMzAwNzQ3MDgsMi4yMjQ2OTIzNTQ5MTU4MDYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC44ODY2NTEsImxuZyI6Mi4yMjQ2OTIsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
131,5f73292d046ca50001ad4650,3ème,pleiade,2020-2021,2020-09-29 14:31,1.0,Public,Collège Saint-Exupéry,88025,88160,Epinal,EPINAL CEDEX,Vosges,Grand Est,Point,48.18579872,6.45600042,2021-02-15 14:07,"48.185798720478864,6.456000415426163",0.0,🔵 eyJpIjoiNDguMTg1Nzk4NzIwNDc4ODY0LDYuNDU2MDAwNDE1NDI2MTYzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguMTg1Nzk5LCJsbmciOjYuNDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
132,5f7342fcfb6eb600013ddc58,5ème,edison ,2020-2021,2020-09-29 16:21,1.0,Public,Collège Félicien Joly,59124,59205,Escaudain,ESCAUDAIN,Nord,Hauts-de-France,Point,50.3378655,3.35742811,2021-02-15 14:07,"50.33786550372361,3.357428109026394",0.0,🔵 eyJpIjoiNTAuMzM3ODY1NTAzNzIzNjEsMy4zNTc0MjgxMDkwMjYzOTQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MC4zMzc4NjYsImxuZyI6My4zNTc0MjgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
133,5f74190d046ca50001ad479c,CE2,A,2020-2021,2020-09-30 07:35,0.0,Public,ECOLE PRIMAIRE ROSA PARKS,94200,94041,Ivry-sur-Seine,IVRY SUR SEINE,Val-de-Marne,Ile-de-France,Point,48.80763451,2.37387262,2021-02-15 14:07,"48.80763451264925,2.3738726191867636",0.0,🔵 eyJpIjoiNDguODA3NjM0NTEyNjQ5MjUsMi4zNzM4NzI2MTkxODY3NjM2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODA3NjM1LCJsbmciOjIuMzczODczLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
134,5f74d9209fe5530001fd0d48,3ème,3eme3,2020-2021,2020-09-30 21:14,1.0,Public,Collège Jean Perrin,26130,26324,Saint-Paul-Trois-Châteaux,ST PAUL TROIS CHATEAUX,Drôme,Auvergne-Rhône-Alpes,Point,44.35236107,4.77124709,2021-02-15 14:07,"44.352361065243485,4.771247094838068",0.0,🔵 eyJpIjoiNDQuMzUyMzYxMDY1MjQzNDg1LDQuNzcxMjQ3MDk0ODM4MDY4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDQuMzUyMzYxLCJsbmciOjQuNzcxMjQ3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
135,5f75aaac9fe5530001fd0eeb,CM2,cm2b,2020-2021,2020-10-01 12:08,0.0,Public,Ecole élémentaire les Pilettes,34680,34259,Saint-Georges-d'Orques,ST GEORGES D ORQUES,Hérault,Occitanie,Point,43.60882294,3.78475643,2021-02-15 14:07,"43.6088229406477,3.784756429521268",0.0,🔵 eyJpIjoiNDMuNjA4ODIyOTQwNjQ3NywzLjc4NDc1NjQyOTUyMTI2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQzLjYwODgyMywibG5nIjozLjc4NDc1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
136,5f6ee7c8fb6eb600010f7356,4ème,SEGPA,2020-2021,2020-09-26 09:03,0.0,Public,Collège Paul Langevin,62210,62065,Avion,AVION,Pas-de-Calais,Hauts-de-France,Point,50.3982881,2.8385189,2021-02-15 14:07,"50.39828809948191,2.8385189020338704",0.0,🔵 eyJpIjoiNTAuMzk4Mjg4MDk5NDgxOTEsMi44Mzg1MTg5MDIwMzM4NzA0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NTAuMzk4Mjg4LCJsbmciOjIuODM4NTE5LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
137,5f6a0361046ca50001ad3af7,6ème,6eme B,2020-2021,2020-09-22 16:00,0.0,Public,Collège Maurice Ravel,64502,64483,Saint-Jean-de-Luz,ST JEAN DE LUZ CEDEX,Pyrénées-Atlantiques,Nouvelle-Aquitaine,Point,43.38543859,-1.65960376,2021-02-15 14:07,"43.38543859448353,-1.6596037631060871",0.0,🔵 eyJpIjoiNDMuMzg1NDM4NTk0NDgzNTMsLTEuNjU5NjAzNzYzMTA2MDg3MSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQzLjM4NTQzOSwibG5nIjotMS42NTk2MDQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
138,5f75b8ec9fe5530001fd101b,3ème,3e1,2020-2021,2020-10-01 13:09,1.0,Public,Collège Paul Langevin,85100,85194,Les Sables-d'Olonne,LES SABLES D OLONNE,Vendée,Pays de la Loire,Point,46.51256508,-1.77392476,2021-02-15 14:07,"46.51256508360026,-1.7739247635096946",0.0,🔵 eyJpIjoiNDYuNTEyNTY1MDgzNjAwMjYsLTEuNzczOTI0NzYzNTA5Njk0NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ2LjUxMjU2NSwibG5nIjotMS43NzM5MjUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
139,5f7629029fe5530001fd1164,CP,CP B,2020-2021,2020-10-01 21:07,0.0,Public,E.M.PU JOUFFROY X 20 rue Jouffroy d'Abbans,75017,75117,Paris 17e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.8864967,2.3108849,2021-02-15 14:07,"48.886496702898896,2.3108849003837895",2.0,🔵 eyJpIjoiNDguODg2NDk2NzAyODk4ODk2LDIuMzEwODg0OTAwMzgzNzg5NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg4NjQ5NywibG5nIjoyLjMxMDg4NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
140,5f76dbb808a33300018cc262,CM1,Mme Aline ,2020-2021,2020-10-02 09:50,1.0,Public,Ecole élémentaire Jean Macé,76400,76259,Fécamp,FECAMP,Seine-Maritime,Normandie,Point,49.75292405,0.39360024,2021-02-15 14:07,"49.75292404812587,0.3936002369183182",0.0,🔵 eyJpIjoiNDkuNzUyOTI0MDQ4MTI1ODcsMC4zOTM2MDAyMzY5MTgzMTgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDkuNzUyOTI0LCJsbmciOjAuMzkzNiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
141,5f78147308a33300018cc57b,3ème,306,2020-2021,2020-10-03 08:04,1.0,Public,Collège Géneral Ferrie,83300,83050,Draguignan,DRAGUIGNAN,Var,Provence-Alpes-Côte d'Azur,Point,43.53683751,6.4571286,2021-02-15 14:07,"43.53683750953052,6.457128602052083",0.0,🔵 eyJpIjoiNDMuNTM2ODM3NTA5NTMwNTIsNi40NTcxMjg2MDIwNTIwODMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My41MzY4MzgsImxuZyI6Ni40NTcxMjksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
142,5f77316208a33300018cc45a,4ème,Segpa,2020-2021,2020-10-02 15:55,1.0,Public,Section d'enseignement général et professionnel adapté du Collège Paul Langevin,62210,62065,Avion,AVION,Pas-de-Calais,Hauts-de-France,Point,50.39817805,2.83811336,2021-02-15 14:07,"50.39817804534305,2.838113360730021",0.0,🔵 eyJpIjoiNTAuMzk4MTc4MDQ1MzQzMDUsMi44MzgxMTMzNjA3MzAwMjEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MC4zOTgxNzgsImxuZyI6Mi44MzgxMTMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
143,5f75ab4b08a33300018cbefb,CE1,ce1a,2020-2021,2020-10-01 12:11,1.0,Public,Ecole élémentaire les Pilettes,34680,34259,Saint-Georges-d'Orques,ST GEORGES D ORQUES,Hérault,Occitanie,Point,43.60882294,3.78475643,2021-02-15 14:07,"43.6088229406477,3.784756429521268",0.0,🔵 eyJpIjoiNDMuNjA4ODIyOTQwNjQ3NywzLjc4NDc1NjQyOTUyMTI2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQzLjYwODgyMywibG5nIjozLjc4NDc1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
144,5f76288b9fe5530001fd1136,Petite section,classe 2,2020-2021,2020-10-01 21:05,6.0,Public,E.M.PU JOUFFROY X 20 rue Jouffroy d'Abbans,75017,75117,Paris 17e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.8864967,2.3108849,2021-02-15 14:07,"48.886496702898896,2.3108849003837895",0.0,🔵 eyJpIjoiNDguODg2NDk2NzAyODk4ODk2LDIuMzEwODg0OTAwMzgzNzg5NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg4NjQ5NywibG5nIjoyLjMxMDg4NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
145,5f7a6d229fe5530001fd1920,CM1,Mme couturier ,2020-2021,2020-10-05 02:47,1.0,Public,Ecole élémentaire Jean Giono,13270,13039,Fos-sur-Mer,FOS SUR MER,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Point,43.43405762,4.94718919,2021-02-15 14:07,"43.43405761737345,4.947189187230462",0.0,🔵 eyJpIjoiNDMuNDM0MDU3NjE3MzczNDUsNC45NDcxODkxODcyMzA0NjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My40MzQwNTgsImxuZyI6NC45NDcxODksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
146,5f76283708a33300018cc0f4,CP,CP B,2020-2021,2020-10-01 21:04,9.0,Public,E.E.PU JOUFFROY 20 rue Jouffroy d'Abbans,75017,75117,Paris 17e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.8864967,2.3108849,2021-02-15 14:07,"48.886496702898896,2.3108849003837895",0.0,🔵 eyJpIjoiNDguODg2NDk2NzAyODk4ODk2LDIuMzEwODg0OTAwMzgzNzg5NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg4NjQ5NywibG5nIjoyLjMxMDg4NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
